V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
IGF.1R.beta.R.C_GBL9026226	-0.949785837234776	-2.43597531022739	0.467380268575781	2.87931740531971	-3.0118188888705	1.53959733535137	2.13509188505489	3.75402124533138	-2.07927149158804	-1.84214431924883	2.93613126400971	0.382626322444689	1.0424598750218	1.16094302413856	3.63388061906865	1.5899804526325	-4.60307692254965	1.64624915163139	6.19178651883551	0.610943740100135	7.12330790037099	1.72744466028022	1.51393098391541	-11.2606847544684	3.14952513904425	4.18005403942741	4.49310603582984	1.53411910710057	-0.527609660353304	1.14829094016526	3.39326685989507	-5.15136033530445	1.47121949123066	-3.02790767647256	-2.69079544037574	-2.96024088833521	3.57683832273192	1.36463854830175	-5.30151766558974	4.76988431014829	-4.70322987804132	-1.16717795340691	-2.00785065500426	-3.05278418929417	0.0201059200478291	0.873239685053596	0.384911462859743	-1.67459840005068	5.05379371072726	-3.9046399952107	0.00658416519664096	5.56289604827971	2.89886090743511	0.403435935000016	2.73160960049868	5.81262060831859	4.52579995097819	4.24927430931683	4.30918196243307	6.34243536612936	1.63406868949927	-0.070783846166338	-0.275704760288293	0.298373111999318	1.30510453896247	-3.25120598245732	8.30323127599615	4.10528807868065	-6.52594656418783	-4.33136543500207	1.23003920320357	0.590692608354221	0.484358197287715	-3.69453579996956	-0.207141667686592	2.81367714608259	8.70084408593773	-3.89692640344337	7.97992334572607	3.0240792734918	-6.83228604968118	-1.43871671281985	-0.393441174494429	2.10836848818473	1.99218613312328	2.28524528798224	3.41687251244216	5.25980001983202	-5.80097106738035	1.15118278542899	-0.0270156440233208	3.86130011303431	-3.03449913895767	-4.86157356848043	1.96487305536684	-1.38176988016011	1.48302357785161	-3.87733527465982	-1.71921514446068	4.5326228310029
IGFBP2.R.V_GBL9026227	0.972098184862938	1.74555681103274	-2.41120666101898	0.657995629167955	0.674287085726344	4.4537907996139	6.26457329215314	3.01471697677701	3.45025072022974	-0.510174091676486	-2.44696724595511	-0.600394574011039	2.66952759309418	1.30247438923013	-0.345253276129038	-1.57189981318126	2.2000653045266	-1.25852077496018	0.95448387057486	4.31133959782686	-3.14920786407231	3.71503149161767	6.44560191773741	-0.268469845044547	-1.16803120330281	-0.0629154421685545	-1.32557417060409	0.472122521423098	-2.26536121017157	0.430402116164522	1.40184221180097	-2.30834575323097	-1.32344310840601	-0.350805455118281	-4.86527261558288	3.24125234472571	1.0137475576182	-4.47390518907347	7.55460418571045	-1.44340294099368	1.57057237499042	-4.51694129789572	-1.42223961314431	3.93263608352896	-4.31803447627984	0.19118198723886	-3.45732979378011	-7.66236566927415	0.349780685945923	0.01508398322633	3.23356077477591	-2.92453252096757	1.28346998996684	6.26561377074987	-0.0702532716682511	-1.19021103779535	-9.34119865146842	-0.0256422361164446	-3.6773080394161	-3.51826215033851	8.84506033921845	-2.84652345869367	2.16818573138608	5.37804732120935	-2.27300421253805	-2.63538253409843	-1.83677324642439	-3.40967883443451	3.67790860765549	1.24212726506308	2.32174622014701	-3.41458744985146	-0.60426767822694	-6.19613368094536	-1.43729385604035	6.35868761247618	-2.70617107707152	-7.5473611537962	3.92868865056671	-1.9745501762007	-0.178507471338371	-9.640034557073	4.08761787343275	0.541676048848781	1.67420737948513	3.97211887220937	-2.01950143446653	-1.57995105449019	3.26653633832656	-1.01458370205854	-0.43047169600099	-0.2223852149115	-1.57670417376801	-5.50482227026253	1.02392575421736	-0.616106769244029	-4.47101408102386	1.05918424038718	4.35843448651382	0.490884219389152
INPP4B.G.C_GBL9026331	0.568034508218447	3.38421276406256	1.91640697018516	2.18912824320463	2.33185227788487	-3.96128365677496	1.62649165132453	-4.55984302644246	-1.35582338253504	4.37454644488695	0.581081299625437	-1.70307853763946	-2.88869515265855	-4.55688101703822	2.54927866522551	0.400272361435291	-1.38945323669653	-3.99595302676966	0.385328015275468	-0.712580530881042	3.48735901819041	-2.4335244886994	-7.1305134028893	0.554155160741515	1.53466466016558	-5.08498947330369	-2.79142495176826	-2.94548689247293	-3.85733836056317	0.495574555531423	3.35692189911782	0.0402684874877837	0.988155645729665	-0.680688039217735	0.286710920894667	-1.73763444089551	-5.38621247149311	-2.73731809206601	0.899586824868267	-0.316277365776892	2.82772947284347	-5.84732577274171	2.84083964437566	-3.84904514076353	-4.61017476809461	5.39059037435227	-0.602542017624459	5.56449337909002	-2.05561860173867	2.24997159160429	2.10269931220896	1.0345084112515	-4.75613962884558	4.39904009375003	3.20628040846562	3.55052040343587	4.01494619980032	2.31349453427145	3.30941733447964	-0.838538413073853	-0.912658465036023	-0.345668960679623	-2.02339454924188	10.0394218646546	-8.35262925442673	-1.63607107298642	-3.45419467601602	0.89505904278679	-4.15771489127365	0.0339655210774049	7.62136660828432	4.6019103773324	-4.22883158704831	-4.03473131441755	1.19396942999215	-0.65468712595917	-0.572389272898053	4.15991164367867	0.381246079911088	-1.44621385097458	11.1510790460702	-0.156345402160724	2.16177344602662	0.975264924669267	6.89447593965859	-2.4368362542996	0.584715174327691	-0.377804979240303	2.44296207294097	1.90031980103128	1.97360198515373	-4.24853071460164	-2.39587346731186	1.94095248233834	3.09013669244931	-1.05914484121538	-0.231055848509814	3.75762254176038	-3.04809904927631	4.37378031480366
IRS1.R.V_GBL9026228	0.0727690587617928	-1.35767760265351	3.98667286897154	3.01612739408939	-0.185486698507695	1.55774642891814	-5.09003667835069	-1.64891340355527	-6.63448790111814	-8.93167491174363	-0.853370232425686	5.78151711805607	11.7382317256828	1.6179925471049	-7.34202311836319	2.50963165657281	2.69807966950004	-8.42569467201673	-2.85864627701605	5.47914222448195	2.487101677494	-1.32667641734023	-5.61844185183844	-0.891169565066034	-10.2153170614158	7.15701833079057	0.831710235194393	0.931602360196077	-3.22942864071523	0.465257206025679	1.01184733790032	3.16578928163217	-2.79383152369586	-6.04890519225895	3.81304076656906	-0.864573561621091	-3.71394119998519	5.25412586221726	3.17662552572359	-6.31747126305166	3.74484153984765	0.62460274093107	0.850738870083024	-6.73564026215458	-3.27279633872341	3.59442720165666	13.6026564973612	1.77871982877026	-4.44837006601333	2.15484043284773	-5.91142170851055	5.56928760805473	-5.98709893938284	-1.23874606368755	-0.280938304560206	4.86785089128979	1.03913298594639	-6.50154591568559	-5.59072150756559	-0.881176684427519	0.299174986587636	4.26659835605313	1.8283934737292	6.55072441101342	7.51078811022045	4.4347532265293	0.383995087500737	1.05259251671367	-1.19744138116842	-3.46320463365238	-7.53307090906891	1.88374191090633	2.44459546720146	6.61943314511151	-2.56032138709077	1.93977208351554	4.60386484614745	5.0117645638671	-9.74352379745372	2.43651377519938	-3.45164485085786	2.01840561844123	-7.32379918154799	-0.444980644709988	6.70372962910088	-2.10315203827351	-1.54277296442823	-3.05646842544453	-2.75292372978489	1.33545721315345	-1.28003309519312	-1.40973082420748	3.90900085784045	1.71423767064809	-8.81819035404853	3.67187542790276	2.71113535372285	-1.03108994672088	-2.61901295339866	5.31903454876332
JNK_pT183_pT185.R.V_GBL9026343	2.88587879667243	5.75737214308429	2.01473542870771	-4.18021051110772	-0.809230396829381	3.0297257768282	-10.4900251123088	-4.12868996372361	3.53362913616776	7.27903734569763	-6.34190400420893	-2.74178812490816	9.74211419921554	10.5980889112589	-5.9755178181498	-6.58987080170258	11.3276273837038	-4.41428499009505	-5.25051525782182	7.85968608116024	8.39834269311234	-1.55779957560117	-17.5668855633844	4.94780749699647	-6.21423231991966	13.6743687795757	-4.25465218844077	-11.6055472426892	-1.8707141122889	-3.53914942856218	0.963038464537654	-5.36105295224499	1.61713734724342	-12.4557232914884	1.70284326143012	0.340533974525936	-4.91392171293078	8.47439860452987	-2.23407274851381	4.79085843245402	6.24145616849089	-12.3569356568583	3.41929395178753	8.34294662778209	-0.506816173143103	3.74386963163745	6.50533777976946	-0.524123052034889	0.0541390141249313	10.1187079732515	-1.51000568942138	1.9115917498974	1.00179259841772	-11.9341931427761	5.11862979364428	-1.95737181740618	-4.86854186170148	1.08499767076852	3.61866319915928	-7.99610124266092	12.6415396419059	-0.745384698366319	-3.4462877772494	-0.753530167318649	-6.3449898325957	-0.0388379095696593	-3.38772113764785	0.615628938299943	-8.69859814106191	4.87935257746593	6.17478109791578	5.6425294343293	-12.9083245834523	3.70863709570638	8.35796043195112	-9.42325852547617	-8.28821194969106	5.23003222545889	4.35705445756652	-7.70306286947075	9.89924281499283	-4.31183375223681	-7.51126205363653	5.8146608659431	-2.55405924960474	-16.4847681821361	2.64246818283828	-5.83590746683209	-1.00283002138675	-2.32326315127102	8.4301292280908	8.04646801816258	4.67386407023265	-7.19596323686082	0.391720387704229	2.50067614576215	-2.23933883475696	6.15675582306835	1.35973196267341	-8.92236321301539
JNK2.R.C_GBL9026230	-3.2184753724341	1.94475688708316	-1.52274108455888	1.08678898871857	3.5290442336856	-5.83388394230834	0.00923641422208393	-5.9738305745159	-0.768848596485087	-1.07254275865179	-0.321107715589656	-1.32608009418674	-0.103973201117507	-2.38154929735917	4.94122537442505	5.07463144162106	-5.45057804845519	3.92680543533678	-9.21481632948581	-3.35734146496658	-2.36365759416808	-7.28469772603131	2.20494097036846	8.34339200824168	5.4653083609735	-2.8706632289366	3.16882262778064	-0.531784026648043	1.17429172687646	0.830875630875814	7.27291475057022	0.0682017215659734	-1.24568551026915	1.34137977269963	5.55137297990946	4.39285495688046	0.0425279850683337	2.26895085322551	-1.04507195397485	4.99990492274849	1.2827094222841	9.65555986423731	-7.16941104330268	-1.03901703977745	-3.29307175814403	-1.51338206559113	2.83146349281662	-1.75313348091407	3.42024098697423	-4.94903680141043	7.55716389246268	-0.613073468585333	-1.57881731211323	-5.99240434667435	4.74359850435415	1.3974409232618	5.6813807236123	7.46181542359458	2.46975717938717	-7.1897992584597	-2.53373645992064	2.57825898597577	0.157361723838778	4.91054646757845	8.30550370907133	0.0560409155833947	-5.92216221500283	1.56846008859175	-8.19619617041673	-1.47200136426039	-2.37453322733416	6.4713086102378	-6.50806068524425	-0.867559558272802	2.13597884811113	2.44699360034754	-7.4806832822539	2.93247730936131	6.39604385458573	7.64202857595982	-5.62527859708137	-0.0182623053898234	3.50741448290976	-4.27729308493157	2.71271827461189	-0.458897484526	-6.21538204231392	-6.36621097850866	6.78546483254967	-3.71257595910576	0.496515123707063	-4.64428082479717	1.51959493331874	-3.82989754526117	8.39610643500728	-1.82173394761623	-4.13045181810984	-2.72608513678919	-4.0686116852052	2.32713839139542
K.Ras.M.C_GBL9026322	-4.96344318939417	-5.47094529931869	4.95435857092376	9.29952322012442	-5.63255954262027	7.31838612038668	5.85981764306567	3.74827138619883	-3.12478192621847	0.618219614495161	1.96640911588701	-0.952014218292113	-0.968396733097852	-1.57177626674685	0.833951315389609	3.88279450221675	3.24333679083446	2.7144959208005	3.95430828808885	-4.28717179346683	-0.766615934460446	-6.2078050640121	-1.84985642482797	-2.28690126377462	-1.54130359288074	1.7947573537562	-3.18744379965999	4.14163150417427	0.155531963749008	-0.824912454117732	1.78231349404288	1.183748189144	-2.08261739482006	-0.897396566100704	-5.06114003882902	6.92018944582536	4.00222958842544	-1.55305010113801	-5.24602064685139	-2.69602733554267	4.86839195968297	5.57393682226929	3.53187966374511	0.663108170690991	-5.12844922556525	-2.8250481844534	0.495444269630085	-1.96676917744629	2.81171377839132	-5.31107371360309	1.57040854474391	4.22067741541179	0.287464488382736	-4.41977067345194	2.8869255085491	3.21153263792074	-1.71381971445418	-0.765505071980735	7.6645093096729	-5.63216477446066	-1.41443042696318	-1.42407009692819	-0.380542032382658	4.73677800097408	-5.988597904669	-0.778629382647508	3.97104948144078	-1.74474774525575	1.99066224662811	4.7399648565724	-4.21775155522746	7.33714152731732	1.06572818210045	0.107686325804245	2.36813136513273	2.85525457153656	0.882466340290057	-0.393313178493152	5.19393270675736	1.26772133354215	3.16882570822757	-1.33810207318832	-1.032071874174	2.16374548569459	2.30658906676636	2.20498054920279	-5.15836646401656	-0.709379584631815	-1.72102030457643	5.19440747301342	4.30108346398555	-2.62346936405539	-3.69315022149621	-11.9189470587809	-5.76952001539621	-5.64903532203534	1.03387460756696	0.975487662828417	-2.86653352749695	0.0216771707283228
MAPK_pT202_Y204.R.V_GBL9026233	-3.75756803074378	-1.92391064181099	20.5004827516341	7.26481462776099	-15.6690285073302	5.04591837652945	-11.6764527274579	0.532044805451209	4.50924406635388	-1.56332278397929	-0.785004296867402	-1.35095556740373	13.0677625957918	5.87012410436563	-3.09897510384563	-0.971729144626592	12.0187761896697	-7.19262877779126	7.57534064761198	11.4868711373194	22.7752472636736	-4.63624019363619	-6.7963583545195	4.31304426720487	-9.68922801625587	17.7383140646334	7.39863829598237	6.74341962862521	-3.797200608465	-8.02952026331268	-1.89033069414066	-7.78844894066218	-10.0507028498511	-25.6467023600141	2.68319538536875	-5.90698376555655	-7.21533749708143	1.54127006927615	-5.51163854520432	-4.70211770689309	3.27932261041759	-5.76564044799081	3.13093454388546	4.41929962126859	5.53915109707283	4.87376808978602	20.2853000660836	4.29915213934404	-10.789749285941	-4.24213806752467	1.83408789773075	-2.9321189661772	9.75401232925491	-16.9812154506667	5.34162388038135	10.1006259774	-2.68137134977961	7.06140594754549	-1.38735655894908	-0.118927488453777	-7.1227767990048	-3.46638802711105	-2.24387956915777	5.96335816573655	11.8411128079088	-1.87678117213886	4.77504461766016	13.8974104833448	0.935895070769769	-3.76657656208225	7.44683021101154	-3.31182086789129	-3.33623139440783	-9.92258601787645	-2.72313991510988	-3.72950517152388	-10.0069734561067	14.7300547682016	6.08832893044913	1.97929978835576	9.9526528192559	-1.25152495997972	-10.1363855616441	6.29140996378348	3.04147874044226	-18.8113224110836	-6.655665211555	1.7074561483582	-2.49670338635053	11.1605713768889	16.7169899575389	-0.788737658005335	-1.43841604373004	-20.8017616855952	-3.94554237904633	14.9850489593187	-5.70100910034415	-1.93004609105992	-4.63137857476281	-12.6912321241264
MEK1.R.V_GBL9026234	3.51180132740703	3.94659229306044	0.305396071370449	-2.21977522166674	0.321732584093337	-1.48369709739913	3.11739548934061	-7.00679693040659	1.31562039157121	-1.21395175697502	-5.33124529844185	-1.89013397009552	-2.14078329065679	5.56210599679298	-1.3898858031589	-2.76749172586308	3.669875095817	-6.20855993353693	-4.22393912817893	4.85898413727094	3.30319171775324	4.75505294401827	-4.4263967068377	0.247934577896284	1.02146158464954	4.64154498635932	-1.67537911822776	-4.5565768066466	-3.0839583523834	-4.77527184430856	-11.302042561571	-3.80034749533961	4.23893741980785	-6.28213368317213	3.60056721511448	0.700379077090818	-3.73227378138911	4.60021791884565	5.99833131257481	-3.32402698403443	2.89643145017061	2.81874602579703	6.35638675448499	5.31575046700762	-2.17746140460953	-3.80134371263283	4.60274642608025	2.27962749300685	-2.94894796171724	2.19895755270207	-0.699883982232771	5.94431725947909	1.8130150318724	-0.885481321430999	2.10671491152155	0.933295173203776	-2.46742866845649	5.12555543378198	-0.862548821643505	0.536499845073579	4.99583584183355	1.33155117319711	0.133924968453245	1.74482972742828	-4.07365750507929	0.350043635683245	-4.00066497791225	0.924515880703707	2.83649034634555	-7.58080594248939	1.99237212843126	0.556647382640668	3.57821700916035	0.855759530977798	-1.20001413618388	-4.62101092790413	-1.30582812800995	0.780550481106705	0.163382802868653	-6.53920559534747	-0.509784149914595	1.51904129668208	-0.13273429798169	0.531700024337048	-2.40901374528301	-1.96270087229186	-0.105063722916488	2.04941688510227	6.24391514422585	-3.6644435340897	8.43998766883051	-2.99481515928197	7.32598559495692	4.07158409796687	0.262691977822737	0.904923131307065	2.49931301239477	-6.47127571866545	3.97884849499072	-2.78371427664984
MEK1_pS217_S221.R.V_GBL9026345	9.54941289325487	-6.19308642716878	2.2264972351061	1.99261855075899	-2.7605502876861	1.03411879029259	15.2870204928713	4.35598021828342	-3.58301785436734	0.415418493882784	6.18807938370461	-9.31351474392524	2.23629409369834	6.96717619012265	8.04764210340736	1.61025292463341	15.3060559219436	8.78207524721265	2.46201566647342	-2.48343613141182	0.0196353255851405	-14.194411939908	-7.15087014942374	0.955966900426694	-1.24818415091415	0.999026358896573	-2.44390924233405	-5.3632835382074	-3.96781281503593	-12.9656577800466	2.93783456711308	-0.380129949668157	-2.2734153175473	-4.10891499361183	3.20126393079286	7.02077004257531	-5.54361438777334	-3.90569263581513	2.20444671589961	-3.18326108840397	-0.168398390507477	5.75982510454088	-0.564303787622114	0.416774488828508	-11.3527630810143	-9.67541194809828	-4.77673364063223	2.83202468685945	0.383355109236417	-0.288591500163191	-1.19578536438337	6.55281112833014	-1.68206163501474	-0.569932902019042	-2.57858237353016	4.9938104423939	-1.63786787820587	4.23180013319771	7.94059742360768	-14.545453691278	8.81050082338421	-18.7704446525027	-4.29298953703219	5.67453837534048	-4.24952675613096	15.9106529424994	5.90299908605118	2.83138135896521	-4.89982618977191	9.03980395699097	0.145969566243937	-1.61046202158106	7.97972900581538	8.12488959952734	4.17627143679238	15.8825530458914	3.79337988498273	-4.34444024004075	-2.1167250334195	-14.0965155211486	9.52074913701919	1.32865594688507	-15.217008757688	4.20320540265306	-6.81032131456532	0.782106232592717	-1.156186527308	0.46599657333376	2.06691410108057	2.14240748216899	10.6179247954401	-5.00552382034325	6.71687111120748	-5.58222917906852	-6.98316282580769	-5.09625963635948	-0.977171078671645	4.31582088094863	-1.49460907195548	-0.992217484895661
MIG.6.M.V_GBL9026315	-2.92493977467328	-5.09488967124303	6.42429559831047	0.522330977103249	4.83567488146354	0.0567530577288409	1.6567699213866	-0.920982585263993	-0.855954182035679	4.0594630726366	-0.686815931915573	-0.00398551385203594	2.71794600571578	-0.175574566065026	-0.568128545950113	2.19027256904028	2.08869466600977	-2.88164941135732	1.3666532550067	3.26404721020254	-2.49993178936618	-0.10928605346719	-2.42187884706261	-6.10891813410763	2.08504766640605	2.60508376952116	-4.17055028600612	-2.13122839406601	-3.21573408071158	1.91467513798863	5.75021006767728	0.430228848187358	-1.18638971160085	-1.51134011067027	0.216777975581842	4.01947372913263	-0.735175530080878	1.60455143626022	2.57581817710395	-0.360444554232895	-3.84610559836301	1.76841039140964	-3.66314927485809	-3.19288707123661	0.195994825654904	3.34578926689146	4.56283706618288	0.183190912354945	-1.15209877621605	-2.03836609410638	4.20799163768073	1.40961285802959	1.4180101921137	-3.08460720525538	-0.0802207817013109	-2.71219830670169	-1.16386192855342	-3.36275534498696	-3.02098990401589	4.573583704552	-2.11089046040733	-0.0640777404102985	4.40165406387667	-1.12501878083185	-2.46187461508953	1.59834818827024	-2.50604357010335	-1.28547797045342	1.1315418870966	-3.35419188313346	-5.0986801066223	1.58076428932675	0.940952561624726	2.38526918149806	5.54244573991359	-4.30470071920639	-2.39031302144113	1.55056237683963	0.25529302366917	-0.98131228679167	-8.79562097766462	-3.99067947746831	-5.62952980627816	0.575804167490783	-7.07555252965112	5.70780887019613	-5.65174782669815	-1.07961767662445	4.66088775196636	1.28441117547656	-0.49261664102189	-2.9076213736844	5.69152570800034	10.5237212952924	-0.87633604016576	2.10666242427756	-0.161031921552378	3.94738522981373	-3.76848021965452	-8.49415100899304
Mre11.R.C_GBL9026237	-4.18578469521663	0.7594562961828	2.52538475594777	5.51164109307437	2.54608781952629	3.4745478714953	-1.96833577270678	1.98887797273162	0.856984886437217	2.93099594690411	3.8175102252278	-3.07826585428626	2.7047127888339	-2.28277483709755	-0.535484684630712	-0.719687994717369	-3.19723769383648	-1.72129948314516	3.01726171250833	-0.831695080701865	-0.972760432343147	0.147938347849698	-6.6670798525551	-0.987614091335828	2.65497429990867	-4.4373456305547	-0.980928383189428	-1.45064882209017	-2.21300660461907	-2.8485971188748	3.33012587465536	5.42899411653998	-1.52722925307816	4.33377930752511	-1.56138916482589	-2.49106036213387	0.504766659981426	-5.46535187979545	-3.38429753777944	-1.00656511835039	-6.23555325070823	-2.70942227109768	5.27615997466264	-4.90194098439106	-8.15555761065596	-2.0275807705129	2.14516798544687	1.58072442670331	-4.27818034798695	-4.94838875895502	-5.12557290831601	-3.55355203832204	-1.53849753826566	-7.64892221558053	-1.74871997814025	-1.08293732981625	-1.49607270904621	4.88448717348433	-0.470850129720809	-2.96609992579274	4.77421881333365	-1.84518528606726	3.8138914254939	-1.9873546890514	1.49320213880709	4.67956462040781	2.86737748296798	1.48753097528899	1.92108429530579	-2.92876836207608	4.48551659615197	7.05009448515423	-0.575088493565094	0.0783526706219553	-2.7459333504153	4.65716302355443	5.09867281496692	-2.84122821924936	2.08478825038944	0.860246456634526	3.71306163140711	0.214817671707413	9.07101439116276	3.15178244429475	1.29463990784881	2.7506334762988	1.83573075242193	1.10224419559945	2.63229354060458	-1.66384389542307	-1.42687627756825	-3.81967937161963	-7.47035871614978	2.03788830996668	2.32439246324637	4.25222782610073	-4.83845286358665	-1.39165344452542	1.01775563594531	-5.29499277210713
MSH2.M.C_GBL9026316	-0.354308285153651	5.17029547568526	2.57490415204376	-1.05213040422837	-0.00097073457422589	9.22684280868051	-0.044018889532685	6.73733340780524	-0.958128870844179	-0.210845236315016	-0.274085088832493	1.40057375367319	6.1882753927937	-5.32078269009901	1.18927588845336	-5.92345239646837	-3.98112244151162	2.94479831575038	0.0733004448861136	-2.02764738598801	-0.0687500538447284	4.99805748267559	-6.79100496480114	5.55446965954767	0.62954270212014	-5.01229741697285	2.69027331539148	-6.5118021006546	-2.46043290750472	4.64253312066268	2.20708930589449	3.1899146338686	-7.46864378238251	4.7771650657537	2.37608255662239	-6.6158191495145	-1.15257353231538	-3.51019100412462	5.10238234325733	3.10466837852467	-3.57530964770687	-4.79274366106053	-0.684131947606275	-2.71320189742382	-1.24430854692932	7.95608970897099	-4.59604039381159	-4.57028222917297	3.6993031228172	1.06176983534584	7.4606652796915	-0.157633120512451	1.17079289182847	-4.91492634253566	-0.514608028529409	-3.55810551539301	-4.49846923356553	5.19381252902003	1.18772724178789	-4.68198137681167	4.57619485031591	3.28075812745028	-2.76326337647461	0.451724744338034	4.93219163809089	-3.43946234195038	6.37003517569472	-4.11379862765348	8.0903687259867	7.5310050005173	-2.0594103201138	3.76404080388162	3.14098945638221	5.00892873028547	1.57049499856312	1.62208793824655	2.26015851121923	5.86821902194759	-4.45563631190801	7.60144561118728	-5.10726553038479	-0.605944321656281	-5.16858166393779	-4.9291915763755	4.04608052112471	-3.07575376138583	-0.927052345466274	0.620957196284419	5.23305271764432	1.74074869078234	-5.14749242508029	1.89587660267761	-0.859947046480193	-4.37839818532286	-5.45438154342909	-0.40473725752513	-0.581752135903451	1.2320549417946	4.01052668152918	0.815690191171934
MSH6.R.C_GBL9026238	0.325228437126946	-2.98909592241279	-1.327177303658	-5.0761102371805	-3.71593411861556	1.74538388888249	6.81680139527805	0.879209351815124	-1.17326961103579	-2.43326053459612	2.6304201877928	0.275977655106746	1.82767599635372	3.74472125920291	-0.896117147200691	3.19438171304869	-5.01501531558597	-2.43517650213072	2.41695441505651	0.31642093709277	8.006641737763	0.88545894826957	-1.85074279958699	-1.34842546623133	-3.62993881727242	1.70726418353191	-3.83214075861213	-6.28825157504928	0.770726500173779	-1.35123492170735	3.47206764188339	-2.55226836188151	1.24794394468716	-2.90628637519482	-0.569090815266224	-3.66670422249418	-0.61754934087967	0.0247357702703455	-5.15047020871199	-2.36540349292921	-0.657309869731897	-0.948067920869934	1.51077136605634	1.11450095634739	0.725928825265673	-0.602081647701563	-8.35136870971793	0.360982190799881	0.0818090194265061	1.11303375873297	-1.98874272117248	-1.96138983461798	-2.45280572123103	-2.25526024653192	-4.07750251903183	-0.500177720289181	4.57658879949844	0.431257797208072	0.0565159736601876	0.226938336571464	-0.862020135019841	4.18196083806646	2.13583864084939	0.146546511006529	-3.05441566304475	-4.85131495741766	-5.97436589814969	-1.28936660919042	3.72029098340053	-3.13314690417988	-0.281743698663733	0.722565174989749	-0.180552507797943	-1.82895626898748	1.66271943773104	-4.96366225673012	0.98568134899811	3.49016989108077	3.95938640627053	-3.2982094313568	4.12955802021422	-2.78036386291586	2.07215177358747	3.26919115098753	-1.26248487166785	-5.95287196836709	4.39034124439299	2.31468852989114	-6.78122567612777	0.74063774071848	-0.348839376929864	4.76546059168746	-0.662136363487455	2.42074925945206	-0.834726286285622	-2.38706477836506	-0.90740077204192	3.92863512679814	2.06219931323988	0.335178055100581
mTOR.R.V_GBL9026239	-3.20889944648424	-0.769358608073273	-0.0135584982187613	-1.90188942892704	3.5664526453792	1.54502599169598	2.41789192556667	-0.948228565277544	7.16851875191359	-4.74805971255902	3.91718035517203	1.79967756860239	5.88578506249739	-2.3822468721281	0.685091019654989	-6.00327769481271	-6.46199635565832	4.3620484512366	2.83349218183507	1.2916193820612	0.0207627329325418	0.412645234647923	-2.74409287681419	3.66078424391972	-2.87532988327236	5.82952088277038	-5.39337544356284	-1.78430584941838	-6.98253067669289	4.88282295987301	7.95418133299908	-0.111959154972057	0.727595955502117	1.85821192824149	4.8663793191615	-4.84851550485028	-3.2763155845212	2.66600867033821	-0.00758848277606947	-0.449896801444272	2.4920594656577	-3.43756020666378	-1.83727738658093	-2.19355517235342	-2.23332934221122	6.50507777266669	0.120593882500501	2.13986061352509	0.125665312314347	-5.31350935997607	4.94165590222526	-0.25613491277926	-2.8334530203848	-2.73538656981293	-4.02829215445644	4.3071847632222	-0.508435438525161	2.76928404623387	3.00145034915723	3.34396824070203	-0.356492666760227	2.2568408103233	-0.908196694013474	-4.77730003805976	-1.31643052547223	-0.304340132460747	-0.468911441734378	-4.08155055590549	0.247759746447532	0.205598574674482	-1.59446227194783	2.87401012149609	1.14471483012571	-1.41794103174677	3.31931749996726	2.97653805766308	-3.017096308612	-1.49796370502048	-2.14822852915887	-0.47578967556089	6.69442416356707	4.66391310528648	5.14756773740042	-0.136579562197992	0.435181601472646	3.87446766946145	3.31895318878576	-1.44793626383199	1.6333496747269	-0.336412589231071	0.576687967240808	0.31604571840351	0.388802773201393	-3.18709809128388	3.08832883983337	-2.1447687943835	-5.87930537342393	0.190172455576364	0.139262808958273	-1.4120587937425
