Sample Image	Exp. Time	Gray Filter	Emission Filter	Reference Image	BG Subtr.	Sample#	Sample Name	Analyte	Ref.	Type	Buffer	Dilution	RFI	RFI CV	Used Conc.	#Bad Spots	#Dis. Spots	b Norm.	db	R2	ShapiroWilk	Red. Chi2	Class.	Chip	Ident.	Conc.
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	17	17_Mel-118_DMSO_6_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.554148784	0.070261866	All	0	0	0.603874406	0.320358062	0.905888105	0.159364201	17.65173055	Undet.	#003	S00017	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	18	18_Mel-118_901_6_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.468397606	0.028567386	All	2	0	0.463244376	0.555109824	0.984529907	0.606751818	0.448029908	Poor	#003	S00018	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	19	19_Mel-118_4032_6_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.241358478	0.100766938	All	0	0	0.325272857	-0.151394646	0.550244578	0.191632405	30.48763396	Poor	#003	S00019	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	20	20_Mel-118_combo_6_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.416429212	0.094370438	All	0	0	0.543082708	0.111008788	0.813312571	0.31443075	22.23265289	Undet.	#003	S00020	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	21	21_Mel-118_DMSO_24_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.836520328	0.074796957	All	1	0	0.696309147	0.32691971	0.905045973	0.018545477	7.428761209	Undet.	#003	S00021	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	22	22_Mel-118_901_24_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.140006585	0.073842148	All	0	0	0.596198116	0.340045095	0.895417984	0.209866289	16.71970344	Undet.	#003	S00022	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	23	23_Mel-118_4032_24_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.829412034	0.068865807	All	0	0	0.469559155	0.233580912	0.851513317	0.334711787	14.13539109	Poor	#003	S00023	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	24	24_Mel-118_combo_24_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.384076045	0.06425232	All	0	0	0.661580187	0.430572192	0.932354258	0.572132336	11.19465794	Undet.	#003	S00024	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	25	25_Mel-118_DMSO_1_C	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.671077532	0.061279036	All	0	0	0.463760006	0.295082052	0.868329883	0.27651765	14.17893522	Poor	#003	S00025	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	26	26_Mel-118_901_1_C	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.805817003	0.099937393	All	0	0	0.627608269	0.180989546	0.833150441	0.240479571	29.59815801	Undet.	#003	S00026	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	27	27_Mel-118_4032_1_C	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.703922343	0.068710738	All	0	0	0.600740837	0.388951044	0.904808407	0.392177255	15.05877797	Undet.	#003	S00027	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	28	28_Mel-118_combo_1_C	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.557537568	0.05687012	All	0	0	0.421716532	0.338518003	0.852317445	0.076693292	14.92250184	Poor	#003	S00028	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	29	29_Mel-118_901_24_C	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.420324006	0.072597321	All	0	0	0.656203959	0.345662273	0.917138274	0.20828785	21.13280433	Undet.	#003	S00029	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	30	30_Mel-118_4032_24_C	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.481869751	0.035227913	All	0	0	0.519970014	0.594870175	0.963200389	0.257586997	5.346840286	Undet.	#003	S00030	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	31	31_Mel-118_combo_24_C	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.208816668	0.030322013	All	0	0	0.458161924	0.616460452	0.963307279	0.48757088	4.807399128	Poor	#003	S00031	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	32	32_Mix-15___20140312	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.107841561	0.027349381	All	0	0	0.731570995	0.761773818	0.989555686	0.1929199	2.159902542	Good	#003	S00032	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	33	33_Mel-475_DMSO_1_A	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.276863981	0.073164051	All	0	0	0.232183215	-0.169531019	0.516681243	0.624504554	33.03132267	Poor	#003	S00033	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	34	34_Mel-475_901_1_A	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.232854604	0.031802304	All	0	0	0.10362345	0.032527966	0.534268425	0.657953803	6.31277936	Poor	#003	S00034	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	35	35_Mel-475_4032_1_A	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.619609229	0.046094548	All	0	0	0.221967131	0.139422913	0.713388516	0.664746011	13.71305275	Poor	#003	S00035	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	36	36_Mel-475_combo_1_A	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.18446789	0.053390973	All	0	0	0.225761253	0.098447127	0.655938776	0.301235223	19.80096875	Poor	#003	S00036	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	37	37_Mel-475_DMSO_6_A	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.311439073	0.020648752	All	0	0	0.048220361	-0.16811786	0.31931209	0.261704834	2.641610131	Poor	#003	S00037	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	38	38_Mel-475_901_6_A	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.79594304	0.051718164	All	0	0	0.140858885	-0.150812645	0.420775852	0.434625881	18.49110391	Poor	#003	S00038	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	39	39_Mel-475_4032_6_A	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.503897003	0.022986993	All	1	0	0.111646303	4.982366236	0.685272813	0.261531544	1.219128115	Poor	#003	S00039	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	40	40_Mel-475_combo_6_A	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.593162784	0.043035854	All	0	0	-0.015772901	-2.41040308	0.012592888	0.87695781	15.89827356	Poor	#003	S00040	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	41	41_Mel-475_DMSO_24_A	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.508430728	0.083092601	All	0	0	0.234837282	1.549077264	0.472834406	0.995346134	37.9221852	Poor	#003	S00041	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	42	42_Mel-475_901_24_A	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.276506604	0.060468209	All	2	0	0.254099303	0.055818436	0.644834719	0.419324292	11.21217426	Poor	#003	S00042	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	43	43_Mel-475_4032_24_A	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.107147731	0.047169272	All	0	0	-0.025953355	-4.322718946	0.031006494	0.798263934	14.68984254	Poor	#003	S00043	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	44	44_Mel-475_combo_24_A	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.209159699	0.051240536	All	1	0	0.397264158	0.190300882	0.903324918	0.257643762	11.56766618	Poor	#003	S00044	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	45	45_Mel-475_DMSO_1_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.092982903	0.019774086	All	2	0	0.43565111	0.33168765	0.997127424	0.234952449	0.249775829	Poor	#003	S00045	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	46	46_Mel-475_901_1_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.332800709	0.038348966	All	0	0	0.163149933	0.083547309	0.654231453	0.627141939	5.964049979	Poor	#003	S00046	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	47	47_Mel-475_4032_1_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.501932859	0.071804849	All	0	0	0.08618591	-0.632738478	0.135491966	0.170948399	22.58363082	Poor	#003	S00047	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	48	48_Mel-475_combo_1_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.426827664	0.040259749	All	3	0	0.119622305	0.091550167	0.484897211	0.523087105	5.183735678	Poor	#003	S00048	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	49	49_Mel-475_DMSO_6_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.364652751	0.030539161	All	0	0	-0.0369282	-1.905907998	0.131675581	0.184492522	4.973280751	Poor	#003	S00049	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	50	50_Mel-475_901_6_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.442261964	0.084001457	All	0	0	0.042659984	-0.734737106	0.031974895	0.229818271	28.94119213	Poor	#003	S00050	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	51	51_Mel-475_4032_6_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.681224292	0.025640388	All	2	0	-0.05155225	-0.63195333	0.551069865	0.64373524	0.388433015	Poor	#003	S00051	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	52	52_Mel-475_combo_6_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.601104892	0.051281306	All	0	0	0.064596131	-0.569840635	0.143930248	0.082091678	14.30986987	Poor	#003	S00052	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	53	53_Mel-475_DMSO_24_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.370777845	0.074354416	All	0	0	0.228285398	-0.17796398	0.532398442	0.035789053	27.76402129	Poor	#003	S00053	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	54	54_Mel-475_901_24_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.162241103	0.07838655	All	4	0	0.327999128	0.008352935	0.676082761	0.622534295	19.45594254	Poor	#003	S00054	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	55	55_Mel-475_4032_24_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.352675403	0.048889206	All	0	0	0.043289748	-0.557345585	0.077521765	0.173818569	13.27754403	Poor	#003	S00055	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	56	56_Mel-475_combo_24_B	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.115238153	0.091681475	All	0	0	0.257677066	-0.259310755	0.486186231	0.243080023	33.49762545	Poor	#003	S00056	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	57	57_Mel-475_DMSO_1_C	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.450584779	0.029498051	All	2	0	0.00494532	-0.017485489	0.009039418	0.094399907	0.365629429	Poor	#003	S00057	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	58	58_Mel-475_901_1_C	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.499237261	0.057400892	All	0	0	0.199249559	-6.50E-04	0.550316104	0.091494251	11.22571798	Poor	#003	S00058	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	59	59_Mel-475_4032_1_C	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.225785261	0.058440557	All	0	0	0.113464059	-0.335660649	0.281499942	0.850440901	10.65556981	Poor	#003	S00059	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	60	60_Mel-475_combo_1_C	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.070376426	0.048867633	All	3	0	-0.01190244	-1.264515051	0.00658366	0.920865771	4.589773438	Poor	#003	S00060	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	61	61_Mel-475_901_24_C	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	1.849532645	0.07385246	All	1	0	0.029672635	-0.365068812	0.023987544	0.855246746	14.26438429	Poor	#003	S00061	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	62	62_Mel-475_4032_24_C	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	2.277927938	0.033778333	All	3	0	0.020428887	-0.160015205	0.036205042	0.775008159	4.050964251	Poor	#003	S00062	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	63	63_Mel-475_combo_24_C	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	1.844770861	0.05996811	All	0	0	-0.021366874	126.588599	0.01286891	0.578674612	14.86811807	Poor	#003	S00063	1
SMSKC101N0002_03_F_3.tif	1	1	Red	SMSKC101N0002_03_F_3.tif	TRUE	64	64_Mix-15___20140312	"c-Myc (phospho-Thr58,Ser62)"	ndef	rabbit IgG	CAB1	-1	1.831232126	0.07855288	All	2	0	0.52719182	0.211978599	0.846825533	0.117321691	6.180735127	Undet.	#003	S00064	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	1	1_Mel-118_DMSO_1_A	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.835523291	0.048266304	All	0	0	1.147732082	0.860987328	0.987272833	0.709673875	7.780541205	Good	#004	S00001	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	2	2_Mel-118_901_1_A	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.549167711	0.089316786	All	0	0	1.011322602	0.565520505	0.948809168	0.922018791	20.8735631	Good	#004	S00002	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	3	3_Mel-118_4032_1_A	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	2.177705833	0.044527074	All	1	0	0.993706353	0.792958125	0.969099514	0.256749047	3.475614908	Good	#004	S00003	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	4	4_Mel-118_combo_1_A	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.80726778	0.030103682	All	0	0	1.07335918	0.83968831	0.994257611	0.030546271	4.341196438	Undet.	#004	S00004	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	5	5_Mel-118_DMSO_6_A	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.726128483	0.042747658	All	0	0	1.070357407	0.74513861	0.989178278	0.870720259	5.743082033	Good	#004	S00005	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	6	6_Mel-118_901_6_A	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.437251787	0.058928968	All	0	0	1.059279633	0.658277586	0.978554252	0.846695963	10.67170911	Good	#004	S00006	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	7	7_Mel-118_4032_6_A	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	2.130702639	0.038858893	All	0	0	0.92658173	0.971041205	0.976489726	0.646316239	4.93045413	Good	#004	S00007	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	8	8_Mel-118_combo_6_A	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.260591048	0.034139041	All	0	0	1.15144307	1.121492457	0.993609257	0.448285055	3.468749139	Good	#004	S00008	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	9	9_Mel-118_DMSO_24_A	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.821791233	0.055380838	All	0	0	0.976071793	0.704637397	0.975706785	0.910359861	11.19311165	Good	#004	S00009	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	10	10_Mel-118_901_24_A	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.17745639	0.080051595	All	0	0	1.1092795	1.51009712	0.962141395	0.634928245	18.35177424	Good	#004	S00010	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	11	11_Mel-118_4032_24_A	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	2.01252729	0.021707156	All	0	0	1.113435476	0.915469176	0.997286656	0.991568145	1.547308589	Good	#004	S00011	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	12	12_Mel-118_combo_24_A	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.3469214	0.030966719	All	0	0	1.031453155	0.810320356	0.993651787	0.439872714	3.114088421	Good	#004	S00012	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	13	13_Mel-118_DMSO_1_B	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.828075791	0.066882096	All	0	0	1.122991486	1.339533232	0.974328141	0.872672875	16.4906078	Good	#004	S00013	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	14	14_Mel-118_901_1_B	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.597875013	0.016427237	All	0	0	1.039317809	1.078323436	0.998906841	0.388843836	0.581775015	Good	#004	S00014	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	15	15_Mel-118_4032_1_B	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.867992656	0.01849168	All	0	0	0.976207728	0.906546453	0.997095735	0.986444069	1.029042693	Good	#004	S00015	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	16	16_Mel-118_combo_1_B	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.90003272	0.054829254	All	0	0	1.052963853	1.261223264	0.980174808	0.833730913	11.9004298	Good	#004	S00016	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	17	17_Mel-118_DMSO_6_B	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.578264467	0.032928039	All	0	0	1.028016816	1.22859072	0.992685149	0.871874039	3.322453549	Good	#004	S00017	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	18	18_Mel-118_901_6_B	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.496350905	0.020181494	All	0	0	1.066754285	1.11513993	0.997538875	0.026816538	1.138012561	Undet.	#004	S00018	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	19	19_Mel-118_4032_6_B	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.32159832	0.084563987	All	0	0	0.918765855	0.464261252	0.940621778	0.518190189	27.8211091	Good	#004	S00019	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	20	20_Mel-118_combo_6_B	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.37246197	0.016033861	All	0	0	1.001820389	0.894145014	0.998252924	0.385111061	0.964233334	Good	#004	S00020	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	21	21_Mel-118_DMSO_24_B	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.609788562	0.042115274	All	0	0	0.915176574	0.719324429	0.983939181	0.390001402	6.208553344	Good	#004	S00021	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	22	22_Mel-118_901_24_B	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	0.889983506	0.071171334	All	0	0	1.015964997	1.434885209	0.967457588	0.478712395	14.03525474	Good	#004	S00022	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	23	23_Mel-118_4032_24_B	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.773268383	0.037015172	All	0	0	1.026056208	0.766788016	0.990923258	0.816304782	4.973440938	Good	#004	S00023	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	24	24_Mel-118_combo_24_B	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.100270612	0.033248591	All	0	0	0.849080017	0.767953159	0.98852708	0.48999944	3.705512658	Good	#004	S00024	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	25	25_Mel-118_DMSO_1_C	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.684334533	0.064566333	All	0	0	1.029266811	1.454923133	0.970824371	0.841014424	14.57930363	Good	#004	S00025	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	26	26_Mel-118_901_1_C	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.230727028	0.016961656	All	0	0	1.006885099	1.105629889	0.998138144	0.55490284	0.861980964	Good	#004	S00026	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	27	27_Mel-118_4032_1_C	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.657756424	0.017309017	All	0	0	0.971360898	0.972516538	0.99894226	0.940378921	0.425494306	Good	#004	S00027	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	28	28_Mel-118_combo_1_C	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.470085336	0.059111577	All	0	0	1.05359716	1.322166934	0.976803508	0.774473778	13.26645379	Good	#004	S00028	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	29	29_Mel-118_901_24_C	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	0.787317163	0.019787026	All	0	0	1.081213749	0.94786128	0.999524821	0.570558072	0.212110307	Good	#004	S00029	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	30	30_Mel-118_4032_24_C	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.393241735	0.017829569	All	0	0	0.863915344	1.028834942	0.999436149	0.582602653	0.15746669	Good	#004	S00030	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	31	31_Mel-118_combo_24_C	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	1.189407771	0.027440703	All	0	0	1.024672695	1.165460565	0.994541564	0.31006392	2.472518804	Good	#004	S00031	1
SMSKC101N0003_04_A_1.tif	10	1	Red	SMSKC101N0003_04_A_1.tif	TRUE	32	32_Mix-15___20140312	"p38 MAPK (phospho-Thr180,Tyr182)"	ndef	rabbit IgG	CAB1	-1	0.773742556	0.034743405	All	0	0	1.040009359	0.810681485	0.992284617	0.40199005	2.682610952	Good	#004	S00032	1
